Unnamed: 0;Datum;Umsatz;Bewoelkung;Temperatur;Windgeschwindigkeit;Wettercode;KielerWoche;Warengruppe;id;Wochentag;temp_category;temp_rolling_7d;wettercode_agg;is_holiday
2102;2014-08-26;212.353122239622;3.0;17.325;7.0;-999.0;-999.0;3.0;1408263.0;1;medium;16.09642857142857;-999;0
2103;2014-08-26;64.7300809868511;3.0;17.325;7.0;-999.0;-999.0;4.0;1408264.0;1;medium;16.09642857142857;-999;0
2104;2014-08-26;297.826898355689;3.0;17.325;7.0;-999.0;-999.0;5.0;1408265.0;1;medium;16.09642857142857;-999;0
2105;2014-08-27;141.124540763453;1.0;19.875;9.0;-999.0;-999.0;1.0;1408271.0;2;medium;16.696428571428573;-999;0
2106;2014-08-27;552.631235154782;1.0;19.875;9.0;-999.0;-999.0;2.0;1408272.0;2;medium;16.696428571428573;-999;0
2107;2014-08-27;203.47656887381;1.0;19.875;9.0;-999.0;-999.0;3.0;1408273.0;2;medium;16.696428571428573;-999;0
2108;2014-08-27;91.7596012818803;1.0;19.875;9.0;-999.0;-999.0;4.0;1408274.0;2;medium;16.696428571428573;-999;0
2109;2014-08-27;357.732101208972;1.0;19.875;9.0;-999.0;-999.0;5.0;1408275.0;2;medium;16.696428571428573;-999;0
2110;2014-08-28;147.59794847913;0.0;19.75;9.0;0.0;-999.0;1.0;1408281.0;3;medium;17.19464285714286;1;0
2111;2014-08-28;531.716288092032;0.0;19.75;9.0;0.0;-999.0;2.0;1408282.0;3;medium;17.19464285714286;1;0
2112;2014-08-28;251.865349600569;0.0;19.75;9.0;0.0;-999.0;3.0;1408283.0;3;medium;17.19464285714286;1;0
2113;2014-08-28;62.5912389709587;0.0;19.75;9.0;0.0;-999.0;4.0;1408284.0;3;medium;17.19464285714286;1;0
2114;2014-08-28;279.80996962599;0.0;19.75;9.0;0.0;-999.0;5.0;1408285.0;3;medium;17.19464285714286;1;0
2115;2014-08-29;119.001507763099;5.0;19.125;12.0;63.0;-999.0;1.0;1408291.0;4;medium;17.594642857142855;3;0
2116;2014-08-29;523.697281303577;5.0;19.125;12.0;63.0;-999.0;2.0;1408292.0;4;medium;17.594642857142855;3;0
2117;2014-08-29;256.780128275747;5.0;19.125;12.0;63.0;-999.0;3.0;1408293.0;4;medium;17.594642857142855;3;0
2118;2014-08-29;82.0627400312176;5.0;19.125;12.0;63.0;-999.0;4.0;1408294.0;4;medium;17.594642857142855;3;0
2119;2014-08-29;287.276593971779;5.0;19.125;12.0;63.0;-999.0;5.0;1408295.0;4;medium;17.594642857142855;3;0
2120;2014-08-30;162.81504486744;7.0;17.75;9.0;61.0;-999.0;1.0;1408301.0;5;medium;17.84642857142857;3;0
2121;2014-08-30;663.358329683797;7.0;17.75;9.0;61.0;-999.0;2.0;1408302.0;5;medium;17.84642857142857;3;0
2122;2014-08-30;295.555330754378;7.0;17.75;9.0;61.0;-999.0;3.0;1408303.0;5;medium;17.84642857142857;3;0
2123;2014-08-30;73.6875276947211;7.0;17.75;9.0;61.0;-999.0;4.0;1408304.0;5;medium;17.84642857142857;3;0
2124;2014-08-30;308.207385097927;7.0;17.75;9.0;61.0;-999.0;5.0;1408305.0;5;medium;17.84642857142857;3;0
2125;2014-08-31;136.994199378168;7.0;16.375;8.0;21.0;-999.0;1.0;1408311.0;6;medium;17.855357142857144;2;0
2126;2014-08-31;636.485647070072;7.0;16.375;8.0;21.0;-999.0;2.0;1408312.0;6;medium;17.855357142857144;2;0
2127;2014-08-31;253.800184477715;7.0;16.375;8.0;21.0;-999.0;3.0;1408313.0;6;medium;17.855357142857144;2;0
2128;2014-08-31;173.204821790261;7.0;16.375;8.0;21.0;-999.0;4.0;1408314.0;6;medium;17.855357142857144;2;0
2129;2014-08-31;399.571169014924;7.0;16.375;8.0;21.0;-999.0;5.0;1408315.0;6;medium;17.855357142857144;2;0
2130;2014-09-01;192.583927536972;7.0;17.875;12.0;61.0;-999.0;1.0;1409011.0;0;medium;18.29642857142857;3;0
2131;2014-09-01;482.354587353566;7.0;17.875;12.0;61.0;-999.0;2.0;1409012.0;0;medium;18.29642857142857;3;0
2132;2014-09-01;226.543273328489;7.0;17.875;12.0;61.0;-999.0;3.0;1409013.0;0;medium;18.29642857142857;3;0
2133;2014-09-01;295.524396420605;7.0;17.875;12.0;61.0;-999.0;5.0;1409015.0;0;medium;18.29642857142857;3;0
2134;2014-09-02;93.4032112729648;2.0;18.375;13.0;-999.0;-999.0;1.0;1409021.0;1;medium;18.446428571428573;-999;0
2135;2014-09-02;458.402237519055;2.0;18.375;13.0;-999.0;-999.0;2.0;1409022.0;1;medium;18.446428571428573;-999;0
2136;2014-09-02;240.285480333537;2.0;18.375;13.0;-999.0;-999.0;3.0;1409023.0;1;medium;18.446428571428573;-999;0
2137;2014-09-02;57.3142573687701;2.0;18.375;13.0;-999.0;-999.0;4.0;1409024.0;1;medium;18.446428571428573;-999;0
2138;2014-09-02;288.614038229533;2.0;18.375;13.0;-999.0;-999.0;5.0;1409025.0;1;medium;18.446428571428573;-999;0
2139;2014-09-03;128.100882145258;2.0;18.75;13.0;-999.0;-999.0;1.0;1409031.0;2;medium;18.285714285714285;-999;0
2140;2014-09-03;472.100194205842;2.0;18.75;13.0;-999.0;-999.0;2.0;1409032.0;2;medium;18.285714285714285;-999;0
2141;2014-09-03;234.738745605959;2.0;18.75;13.0;-999.0;-999.0;3.0;1409033.0;2;medium;18.285714285714285;-999;0
2142;2014-09-03;87.8687082235248;2.0;18.75;13.0;-999.0;-999.0;4.0;1409034.0;2;medium;18.285714285714285;-999;0
2143;2014-09-03;318.657254851078;2.0;18.75;13.0;-999.0;-999.0;5.0;1409035.0;2;medium;18.285714285714285;-999;0
2144;2014-09-04;118.732274802375;0.0;20.0;15.0;-999.0;-999.0;1.0;1409041.0;3;medium;18.321428571428573;-999;0
2145;2014-09-04;450.131647250312;0.0;20.0;15.0;-999.0;-999.0;2.0;1409042.0;3;medium;18.321428571428573;-999;0
2146;2014-09-04;223.143360976669;0.0;20.0;15.0;-999.0;-999.0;3.0;1409043.0;3;medium;18.321428571428573;-999;0
2147;2014-09-04;72.2598802255058;0.0;20.0;15.0;-999.0;-999.0;4.0;1409044.0;3;medium;18.321428571428573;-999;0
2148;2014-09-04;375.152423879348;0.0;20.0;15.0;-999.0;-999.0;5.0;1409045.0;3;medium;18.321428571428573;-999;0
2149;2014-09-05;168.798990410438;2.0;21.375;10.0;-999.0;-999.0;1.0;1409051.0;4;medium;18.642857142857142;-999;0
2150;2014-09-05;486.120366811752;2.0;21.375;10.0;-999.0;-999.0;2.0;1409052.0;4;medium;18.642857142857142;-999;0
2151;2014-09-05;207.795889822214;2.0;21.375;10.0;-999.0;-999.0;3.0;1409053.0;4;medium;18.642857142857142;-999;0
2152;2014-09-05;100.039080697173;2.0;21.375;10.0;-999.0;-999.0;4.0;1409054.0;4;medium;18.642857142857142;-999;0
2153;2014-09-05;414.188447957927;2.0;21.375;10.0;-999.0;-999.0;5.0;1409055.0;4;medium;18.642857142857142;-999;0
2154;2014-09-06;165.47761720592;2.0;24.0;5.0;-999.0;-999.0;1.0;1409061.0;5;high;19.535714285714285;-999;0
2155;2014-09-06;631.796059601553;2.0;24.0;5.0;-999.0;-999.0;2.0;1409062.0;5;high;19.535714285714285;-999;0
2156;2014-09-06;250.55328368274;2.0;24.0;5.0;-999.0;-999.0;3.0;1409063.0;5;high;19.535714285714285;-999;0
2157;2014-09-06;81.5506858317984;2.0;24.0;5.0;-999.0;-999.0;4.0;1409064.0;5;high;19.535714285714285;-999;0
2158;2014-09-06;379.478163301917;2.0;24.0;5.0;-999.0;-999.0;5.0;1409065.0;5;high;19.535714285714285;-999;0
2159;2014-09-07;48.9648440975496;5.0;20.0;6.0;21.0;-999.0;1.0;1409071.0;6;medium;20.053571428571427;2;0
2160;2014-09-07;611.729474874284;5.0;20.0;6.0;21.0;-999.0;2.0;1409072.0;6;medium;20.053571428571427;2;0
2161;2014-09-07;268.503120177705;5.0;20.0;6.0;21.0;-999.0;3.0;1409073.0;6;medium;20.053571428571427;2;0
2162;2014-09-07;121.70644713533;5.0;20.0;6.0;21.0;-999.0;4.0;1409074.0;6;medium;20.053571428571427;2;0
2163;2014-09-07;305.32143010071;5.0;20.0;6.0;21.0;-999.0;5.0;1409075.0;6;medium;20.053571428571427;2;0
2164;2014-09-08;177.361261107402;4.0;17.375;12.0;21.0;-999.0;1.0;1409081.0;0;medium;19.982142857142858;2;0
2165;2014-09-08;362.94350360382;4.0;17.375;12.0;21.0;-999.0;2.0;1409082.0;0;medium;19.982142857142858;2;0
2166;2014-09-08;181.481306520206;4.0;17.375;12.0;21.0;-999.0;3.0;1409083.0;0;medium;19.982142857142858;2;0
2167;2014-09-08;76.831488372097;4.0;17.375;12.0;21.0;-999.0;4.0;1409084.0;0;medium;19.982142857142858;2;0
2168;2014-09-08;235.073802916373;4.0;17.375;12.0;21.0;-999.0;5.0;1409085.0;0;medium;19.982142857142858;2;0
2169;2014-09-09;128.017374563252;6.0;17.125;16.0;63.0;-999.0;1.0;1409091.0;1;medium;19.803571428571427;3;0
2170;2014-09-09;417.309647321288;6.0;17.125;16.0;63.0;-999.0;2.0;1409092.0;1;medium;19.803571428571427;3;0
2171;2014-09-09;194.812556589498;6.0;17.125;16.0;63.0;-999.0;3.0;1409093.0;1;medium;19.803571428571427;3;0
2172;2014-09-09;44.9555309113161;6.0;17.125;16.0;63.0;-999.0;4.0;1409094.0;1;medium;19.803571428571427;3;0
2173;2014-09-09;293.590296834253;6.0;17.125;16.0;63.0;-999.0;5.0;1409095.0;1;medium;19.803571428571427;3;0
2174;2014-09-10;173.546299647139;2.0;18.625;12.0;-999.0;-999.0;1.0;1409101.0;2;medium;19.785714285714285;-999;0
2175;2014-09-10;400.83119972293;2.0;18.625;12.0;-999.0;-999.0;2.0;1409102.0;2;medium;19.785714285714285;-999;0
2176;2014-09-10;166.415961416606;2.0;18.625;12.0;-999.0;-999.0;3.0;1409103.0;2;medium;19.785714285714285;-999;0
2177;2014-09-10;300.968840698784;2.0;18.625;12.0;-999.0;-999.0;5.0;1409105.0;2;medium;19.785714285714285;-999;0
2178;2014-09-11;165.169051552497;4.0;17.375;13.0;-999.0;-999.0;1.0;1409111.0;3;medium;19.410714285714285;-999;0
2179;2014-09-11;438.949019339398;4.0;17.375;13.0;-999.0;-999.0;2.0;1409112.0;3;medium;19.410714285714285;-999;0
2180;2014-09-11;160.69566581164;4.0;17.375;13.0;-999.0;-999.0;3.0;1409113.0;3;medium;19.410714285714285;-999;0
2181;2014-09-11;85.1686827007037;4.0;17.375;13.0;-999.0;-999.0;4.0;1409114.0;3;medium;19.410714285714285;-999;0
2182;2014-09-11;279.576229303086;4.0;17.375;13.0;-999.0;-999.0;5.0;1409115.0;3;medium;19.410714285714285;-999;0
2183;2014-09-12;130.3659563908;1.0;18.25;11.0;-999.0;-999.0;1.0;1409121.0;4;medium;18.964285714285715;-999;0
2184;2014-09-12;394.097063724273;1.0;18.25;11.0;-999.0;-999.0;2.0;1409122.0;4;medium;18.964285714285715;-999;0
2185;2014-09-12;163.496291050293;1.0;18.25;11.0;-999.0;-999.0;3.0;1409123.0;4;medium;18.964285714285715;-999;0
2186;2014-09-12;86.8549239870084;1.0;18.25;11.0;-999.0;-999.0;4.0;1409124.0;4;medium;18.964285714285715;-999;0
2187;2014-09-12;308.339123895824;1.0;18.25;11.0;-999.0;-999.0;5.0;1409125.0;4;medium;18.964285714285715;-999;0
2188;2014-09-13;152.497010928097;7.0;17.0;12.0;-999.0;-999.0;1.0;1409131.0;5;medium;17.964285714285715;-999;0
2189;2014-09-13;579.441847231862;7.0;17.0;12.0;-999.0;-999.0;2.0;1409132.0;5;medium;17.964285714285715;-999;0
2190;2014-09-13;202.680233069363;7.0;17.0;12.0;-999.0;-999.0;3.0;1409133.0;5;medium;17.964285714285715;-999;0
2191;2014-09-13;95.0356469783593;7.0;17.0;12.0;-999.0;-999.0;4.0;1409134.0;5;medium;17.964285714285715;-999;0
2192;2014-09-13;368.08036123658;7.0;17.0;12.0;-999.0;-999.0;5.0;1409135.0;5;medium;17.964285714285715;-999;0
2193;2014-09-14;60.5960658536456;7.0;17.625;14.0;61.0;-999.0;1.0;1409141.0;6;medium;17.625;3;0
2194;2014-09-14;567.700325745729;7.0;17.625;14.0;61.0;-999.0;2.0;1409142.0;6;medium;17.625;3;0
2195;2014-09-14;225.776419048427;7.0;17.625;14.0;61.0;-999.0;3.0;1409143.0;6;medium;17.625;3;0
2196;2014-09-14;61.6496610362342;7.0;17.625;14.0;61.0;-999.0;4.0;1409144.0;6;medium;17.625;3;0
2197;2014-09-14;308.18471248164;7.0;17.625;14.0;61.0;-999.0;5.0;1409145.0;6;medium;17.625;3;0
2198;2014-09-15;154.556691403417;2.0;19.75;13.0;-999.0;-999.0;1.0;1409151.0;0;medium;17.964285714285715;-999;0
2199;2014-09-15;329.771125793257;2.0;19.75;13.0;-999.0;-999.0;2.0;1409152.0;0;medium;17.964285714285715;-999;0
2200;2014-09-15;168.5821507078;2.0;19.75;13.0;-999.0;-999.0;3.0;1409153.0;0;medium;17.964285714285715;-999;0
2201;2014-09-15;65.4469957924061;2.0;19.75;13.0;-999.0;-999.0;4.0;1409154.0;0;medium;17.964285714285715;-999;0
2202;2014-09-15;246.361952258277;2.0;19.75;13.0;-999.0;-999.0;5.0;1409155.0;0;medium;17.964285714285715;-999;0
2203;2014-09-16;106.657464651771;0.0;20.125;13.0;-999.0;-999.0;1.0;1409161.0;1;medium;18.392857142857142;-999;0
2204;2014-09-16;398.175977428321;0.0;20.125;13.0;-999.0;-999.0;2.0;1409162.0;1;medium;18.392857142857142;-999;0
2205;2014-09-16;158.588637787684;0.0;20.125;13.0;-999.0;-999.0;3.0;1409163.0;1;medium;18.392857142857142;-999;0
2206;2014-09-16;89.2613596631694;0.0;20.125;13.0;-999.0;-999.0;4.0;1409164.0;1;medium;18.392857142857142;-999;0
2207;2014-09-16;260.556443386613;0.0;20.125;13.0;-999.0;-999.0;5.0;1409165.0;1;medium;18.392857142857142;-999;0
2208;2014-09-17;140.230426469916;1.0;19.875;18.0;-999.0;-999.0;1.0;1409171.0;2;high;18.571428571428573;-999;0
2209;2014-09-17;397.847841818431;1.0;19.875;18.0;-999.0;-999.0;2.0;1409172.0;2;high;18.571428571428573;-999;0
2210;2014-09-17;141.710275930971;1.0;19.875;18.0;-999.0;-999.0;3.0;1409173.0;2;high;18.571428571428573;-999;0
2211;2014-09-17;42.4632525722224;1.0;19.875;18.0;-999.0;-999.0;4.0;1409174.0;2;high;18.571428571428573;-999;0
2212;2014-09-17;328.670868886296;1.0;19.875;18.0;-999.0;-999.0;5.0;1409175.0;2;high;18.571428571428573;-999;0
2213;2014-09-18;168.767383241785;0.0;20.5;13.0;-999.0;-999.0;1.0;1409181.0;3;high;19.017857142857142;-999;0
2214;2014-09-18;397.178925069403;0.0;20.5;13.0;-999.0;-999.0;2.0;1409182.0;3;high;19.017857142857142;-999;0
2215;2014-09-18;153.185621725663;0.0;20.5;13.0;-999.0;-999.0;3.0;1409183.0;3;high;19.017857142857142;-999;0
2216;2014-09-18;66.1599462279164;0.0;20.5;13.0;-999.0;-999.0;4.0;1409184.0;3;high;19.017857142857142;-999;0
2217;2014-09-18;310.703033895321;0.0;20.5;13.0;-999.0;-999.0;5.0;1409185.0;3;high;19.017857142857142;-999;0
2218;2014-09-19;140.144453118865;0.0;20.75;9.0;5.0;-999.0;1.0;1409191.0;4;high;19.375;2;0
2219;2014-09-19;402.244894589535;0.0;20.75;9.0;5.0;-999.0;2.0;1409192.0;4;high;19.375;2;0
2220;2014-09-19;181.192284839408;0.0;20.75;9.0;5.0;-999.0;3.0;1409193.0;4;high;19.375;2;0
2221;2014-09-19;67.7692374014595;0.0;20.75;9.0;5.0;-999.0;4.0;1409194.0;4;high;19.375;2;0
2222;2014-09-19;332.883133774602;0.0;20.75;9.0;5.0;-999.0;5.0;1409195.0;4;high;19.375;2;0
2223;2014-09-20;197.959086294477;3.0;19.375;7.0;10.0;-999.0;1.0;1409201.0;5;high;19.714285714285715;2;0
2224;2014-09-20;569.825965185954;3.0;19.375;7.0;10.0;-999.0;2.0;1409202.0;5;high;19.714285714285715;2;0
2225;2014-09-20;238.229987099986;3.0;19.375;7.0;10.0;-999.0;3.0;1409203.0;5;high;19.714285714285715;2;0
2226;2014-09-20;92.9711766878255;3.0;19.375;7.0;10.0;-999.0;4.0;1409204.0;5;high;19.714285714285715;2;0
2227;2014-09-20;373.742122406735;3.0;19.375;7.0;10.0;-999.0;5.0;1409205.0;5;high;19.714285714285715;2;0
2228;2014-09-21;80.5859142164798;4.0;17.0;15.0;21.0;-999.0;1.0;1409211.0;6;medium;19.625;2;0
2229;2014-09-21;602.711358590014;4.0;17.0;15.0;21.0;-999.0;2.0;1409212.0;6;medium;19.625;2;0
2230;2014-09-21;252.012812670797;4.0;17.0;15.0;21.0;-999.0;3.0;1409213.0;6;medium;19.625;2;0
2231;2014-09-21;137.727348019177;4.0;17.0;15.0;21.0;-999.0;4.0;1409214.0;6;medium;19.625;2;0
2232;2014-09-21;402.989935831425;4.0;17.0;15.0;21.0;-999.0;5.0;1409215.0;6;medium;19.625;2;0
2233;2014-09-22;134.865103794751;6.0;13.0;17.0;21.0;-999.0;1.0;1409221.0;0;medium;18.660714285714285;2;0
2234;2014-09-22;381.105485691034;6.0;13.0;17.0;21.0;-999.0;2.0;1409222.0;0;medium;18.660714285714285;2;0
2235;2014-09-22;154.947972943461;6.0;13.0;17.0;21.0;-999.0;3.0;1409223.0;0;medium;18.660714285714285;2;0
2236;2014-09-22;270.105696755365;6.0;13.0;17.0;21.0;-999.0;5.0;1409225.0;0;medium;18.660714285714285;2;0
2237;2014-09-23;140.774695330895;4.0;14.75;6.0;-999.0;-999.0;1.0;1409231.0;1;medium;17.892857142857142;-999;0
2238;2014-09-23;395.311723669985;4.0;14.75;6.0;-999.0;-999.0;2.0;1409232.0;1;medium;17.892857142857142;-999;0
2239;2014-09-23;159.108501716463;4.0;14.75;6.0;-999.0;-999.0;3.0;1409233.0;1;medium;17.892857142857142;-999;0
2240;2014-09-23;59.5734018328688;4.0;14.75;6.0;-999.0;-999.0;4.0;1409234.0;1;medium;17.892857142857142;-999;0
2241;2014-09-23;276.659712997343;4.0;14.75;6.0;-999.0;-999.0;5.0;1409235.0;1;medium;17.892857142857142;-999;0
2242;2014-09-24;108.711123767423;7.0;15.375;10.0;63.0;-999.0;1.0;1409241.0;2;medium;17.25;3;0
2243;2014-09-24;366.573708065858;7.0;15.375;10.0;63.0;-999.0;2.0;1409242.0;2;medium;17.25;3;0
2244;2014-09-24;152.306301086813;7.0;15.375;10.0;63.0;-999.0;3.0;1409243.0;2;medium;17.25;3;0
2245;2014-09-24;61.6804845934115;7.0;15.375;10.0;63.0;-999.0;4.0;1409244.0;2;medium;17.25;3;0
2246;2014-09-24;271.173455994606;7.0;15.375;10.0;63.0;-999.0;5.0;1409245.0;2;medium;17.25;3;0
2247;2014-09-25;108.067086651751;7.0;14.5;17.0;61.0;-999.0;1.0;1409251.0;3;medium;16.392857142857142;3;0
2248;2014-09-25;354.840744536323;7.0;14.5;17.0;61.0;-999.0;2.0;1409252.0;3;medium;16.392857142857142;3;0
2249;2014-09-25;143.336816393684;7.0;14.5;17.0;61.0;-999.0;3.0;1409253.0;3;medium;16.392857142857142;3;0
2250;2014-09-25;43.0705910015315;7.0;14.5;17.0;61.0;-999.0;4.0;1409254.0;3;medium;16.392857142857142;3;0
2251;2014-09-25;298.012563106301;7.0;14.5;17.0;61.0;-999.0;5.0;1409255.0;3;medium;16.392857142857142;3;0
2252;2014-09-26;117.377429960871;7.0;16.75;13.0;61.0;-999.0;1.0;1409261.0;4;medium;15.821428571428571;3;0
2253;2014-09-26;379.344936641425;7.0;16.75;13.0;61.0;-999.0;2.0;1409262.0;4;medium;15.821428571428571;3;0
2254;2014-09-26;144.769725122993;7.0;16.75;13.0;61.0;-999.0;3.0;1409263.0;4;medium;15.821428571428571;3;0
2255;2014-09-26;64.1347190059562;7.0;16.75;13.0;61.0;-999.0;4.0;1409264.0;4;medium;15.821428571428571;3;0
2256;2014-09-26;350.315063045348;7.0;16.75;13.0;61.0;-999.0;5.0;1409265.0;4;medium;15.821428571428571;3;0
2257;2014-09-27;139.171163845637;2.0;16.375;14.0;-999.0;-999.0;1.0;1409271.0;5;medium;15.392857142857142;-999;0
2258;2014-09-27;474.89364807078;2.0;16.375;14.0;-999.0;-999.0;2.0;1409272.0;5;medium;15.392857142857142;-999;0
2259;2014-09-27;210.20969581799;2.0;16.375;14.0;-999.0;-999.0;3.0;1409273.0;5;medium;15.392857142857142;-999;0
2260;2014-09-27;78.5482535287746;2.0;16.375;14.0;-999.0;-999.0;4.0;1409274.0;5;medium;15.392857142857142;-999;0
2261;2014-09-27;291.624712216349;2.0;16.375;14.0;-999.0;-999.0;5.0;1409275.0;5;medium;15.392857142857142;-999;0
2262;2014-09-28;60.4829614839036;4.0;18.5;7.0;-999.0;-999.0;1.0;1409281.0;6;high;15.607142857142858;-999;0
2263;2014-09-28;531.938294754594;4.0;18.5;7.0;-999.0;-999.0;2.0;1409282.0;6;high;15.607142857142858;-999;0
2264;2014-09-28;188.273053603534;4.0;18.5;7.0;-999.0;-999.0;3.0;1409283.0;6;high;15.607142857142858;-999;0
2265;2014-09-28;97.3262195437161;4.0;18.5;7.0;-999.0;-999.0;4.0;1409284.0;6;high;15.607142857142858;-999;0
2266;2014-09-28;259.829447609604;4.0;18.5;7.0;-999.0;-999.0;5.0;1409285.0;6;high;15.607142857142858;-999;0
2267;2014-09-29;146.640779180328;6.0;18.125;6.0;-999.0;-999.0;1.0;1409291.0;0;medium;16.339285714285715;-999;0
2268;2014-09-29;383.189548824255;6.0;18.125;6.0;-999.0;-999.0;2.0;1409292.0;0;medium;16.339285714285715;-999;0
2269;2014-09-29;159.611110099364;6.0;18.125;6.0;-999.0;-999.0;3.0;1409293.0;0;medium;16.339285714285715;-999;0
2270;2014-09-29;56.6829857088611;6.0;18.125;6.0;-999.0;-999.0;4.0;1409294.0;0;medium;16.339285714285715;-999;0
2271;2014-09-29;299.916302228623;6.0;18.125;6.0;-999.0;-999.0;5.0;1409295.0;0;medium;16.339285714285715;-999;0
2272;2014-09-30;125.317010604255;7.0;16.5;5.0;61.0;-999.0;1.0;1409301.0;1;high;16.589285714285715;3;0
2273;2014-09-30;419.295409384144;7.0;16.5;5.0;61.0;-999.0;2.0;1409302.0;1;high;16.589285714285715;3;0
2274;2014-09-30;171.708864102195;7.0;16.5;5.0;61.0;-999.0;3.0;1409303.0;1;high;16.589285714285715;3;0
2275;2014-09-30;83.5718858944338;7.0;16.5;5.0;61.0;-999.0;4.0;1409304.0;1;high;16.589285714285715;3;0
2276;2014-09-30;297.20876579818;7.0;16.5;5.0;61.0;-999.0;5.0;1409305.0;1;high;16.589285714285715;3;0
2277;2014-10-01;159.473253138624;6.0;17.75;6.0;10.0;-999.0;1.0;1410011.0;2;high;16.928571428571427;2;0
2278;2014-10-01;416.001423907184;6.0;17.75;6.0;10.0;-999.0;2.0;1410012.0;2;high;16.928571428571427;2;0
2279;2014-10-01;150.620021574618;6.0;17.75;6.0;10.0;-999.0;3.0;1410013.0;2;high;16.928571428571427;2;0
2280;2014-10-01;73.4335227011685;6.0;17.75;6.0;10.0;-999.0;4.0;1410014.0;2;high;16.928571428571427;2;0
2281;2014-10-01;290.758945021528;6.0;17.75;6.0;10.0;-999.0;5.0;1410015.0;2;high;16.928571428571427;2;0
2282;2014-10-02;183.411275500045;6.0;18.0;6.0;-999.0;-999.0;1.0;1410021.0;3;high;17.428571428571427;-999;0
2283;2014-10-02;441.737318758307;6.0;18.0;6.0;-999.0;-999.0;2.0;1410022.0;3;high;17.428571428571427;-999;0
2284;2014-10-02;164.42041516337;6.0;18.0;6.0;-999.0;-999.0;3.0;1410023.0;3;high;17.428571428571427;-999;0
2285;2014-10-02;121.311910293281;6.0;18.0;6.0;-999.0;-999.0;4.0;1410024.0;3;high;17.428571428571427;-999;0
2286;2014-10-02;330.469152570208;6.0;18.0;6.0;-999.0;-999.0;5.0;1410025.0;3;high;17.428571428571427;-999;0
2287;2014-10-03;62.591191559266;3.0;20.0;6.0;10.0;-999.0;1.0;1410031.0;4;high;17.892857142857142;2;1
2288;2014-10-03;707.739671966281;3.0;20.0;6.0;10.0;-999.0;2.0;1410032.0;4;high;17.892857142857142;2;1
2289;2014-10-03;269.827117830639;3.0;20.0;6.0;10.0;-999.0;3.0;1410033.0;4;high;17.892857142857142;2;1
2290;2014-10-03;139.076621627262;3.0;20.0;6.0;10.0;-999.0;4.0;1410034.0;4;high;17.892857142857142;2;1
2291;2014-10-03;392.78227452548;3.0;20.0;6.0;10.0;-999.0;5.0;1410035.0;4;high;17.892857142857142;2;1
2292;2014-10-04;194.365187583031;0.0;18.5;8.0;5.0;-999.0;1.0;1410041.0;5;high;18.196428571428573;2;0
2293;2014-10-04;677.822064186239;0.0;18.5;8.0;5.0;-999.0;2.0;1410042.0;5;high;18.196428571428573;2;0
2294;2014-10-04;281.757971200957;0.0;18.5;8.0;5.0;-999.0;3.0;1410043.0;5;high;18.196428571428573;2;0
2295;2014-10-04;107.332625116256;0.0;18.5;8.0;5.0;-999.0;4.0;1410044.0;5;high;18.196428571428573;2;0
2296;2014-10-04;415.416761967546;0.0;18.5;8.0;5.0;-999.0;5.0;1410045.0;5;high;18.196428571428573;2;0
2297;2014-10-05;82.1342445154272;1.0;16.25;7.0;-999.0;-999.0;1.0;1410051.0;6;medium;17.875;-999;0
2298;2014-10-05;773.738416673644;1.0;16.25;7.0;-999.0;-999.0;2.0;1410052.0;6;medium;17.875;-999;0
2299;2014-10-05;233.405843203076;1.0;16.25;7.0;-999.0;-999.0;3.0;1410053.0;6;medium;17.875;-999;0
2300;2014-10-05;153.449384381621;1.0;16.25;7.0;-999.0;-999.0;4.0;1410054.0;6;medium;17.875;-999;0
2301;2014-10-05;278.213851451937;1.0;16.25;7.0;-999.0;-999.0;5.0;1410055.0;6;medium;17.875;-999;0
2302;2014-10-06;178.335670094664;2.0;15.75;15.0;10.0;-999.0;1.0;1410061.0;0;medium;17.535714285714285;2;0
2303;2014-10-06;469.08880026482;2.0;15.75;15.0;10.0;-999.0;2.0;1410062.0;0;medium;17.535714285714285;2;0
2304;2014-10-06;228.639701182843;2.0;15.75;15.0;10.0;-999.0;3.0;1410063.0;0;medium;17.535714285714285;2;0
2305;2014-10-06;121.029174320845;2.0;15.75;15.0;10.0;-999.0;4.0;1410064.0;0;medium;17.535714285714285;2;0
2306;2014-10-06;292.144384912168;2.0;15.75;15.0;10.0;-999.0;5.0;1410065.0;0;medium;17.535714285714285;2;0
2307;2014-10-07;141.858863346968;7.0;13.0;10.0;65.0;-999.0;1.0;1410071.0;1;medium;17.035714285714285;4;0
2308;2014-10-07;484.578575879817;7.0;13.0;10.0;65.0;-999.0;2.0;1410072.0;1;medium;17.035714285714285;4;0
2309;2014-10-07;220.541484826612;7.0;13.0;10.0;65.0;-999.0;3.0;1410073.0;1;medium;17.035714285714285;4;0
2310;2014-10-07;98.6406413025411;7.0;13.0;10.0;65.0;-999.0;4.0;1410074.0;1;medium;17.035714285714285;4;0
2311;2014-10-07;286.042301895173;7.0;13.0;10.0;65.0;-999.0;5.0;1410075.0;1;medium;17.035714285714285;4;0
2312;2014-10-08;134.873921318631;6.0;14.125;10.0;61.0;-999.0;1.0;1410081.0;2;medium;16.517857142857142;3;0
2313;2014-10-08;470.174747308647;6.0;14.125;10.0;61.0;-999.0;2.0;1410082.0;2;medium;16.517857142857142;3;0
